id,title,icon,minIcon,bagType,bindType,diamondPrice,attrId,color,suitPartId,broadcast,level,career,model,a_fx_1,a_fx_2,a_fx_3,a_fx_4,reward,buffs,isShow,propType,useVip,k_useType_1,v_useType_1,k_useType_2,v_useType_2,k_useType_3,v_useType_3,k_useType_4,v_useType_4,goldPrice,diamondReplace,isflash,cdGroup,dailyTimes,interval,limType,morphIds,des,way,addTime,weapon,legend,endRow
102505,神秘碎片3,It_goldmap03,,2,0,,,4,,,1,0,,117,112,,,,,,13,,merge,"[102505,10]",,,,,,,1000,,,,,,,,共6张碎片，点击使用可查看神秘藏宝图。,通过挖藏宝图有几率获得,,,,
102506,神秘碎片4,It_goldmap04,,2,0,,,4,,,1,0,,117,112,,,,,,13,,merge,"[102505,10]",,,,,,,1000,,,,,,,,共6张碎片，点击使用可查看神秘藏宝图。,通过挖藏宝图有几率获得,,,,
102507,神秘碎片5,It_goldmap05,,2,0,,,4,,,1,0,,117,112,,,,,,13,,merge,"[102505,10]",,,,,,,1000,,,,,,,,共6张碎片，点击使用可查看神秘藏宝图。,通过守卫地牢和夺宝奇兵获得,,,,
102508,神秘碎片6,It_goldmap06,,2,0,,,4,,,1,0,,117,112,,,,,,13,,merge,"[102505,10]",,,,,,,1000,,,,,,,,共6张碎片，点击使用可查看神秘藏宝图。,通过单人、多人副本获得,,,,
102509,永恒水晶,It_eoncrystal,It_eoncrystal,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102510,天使羽毛,It_angelfeather,It_angelfeather,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102511,矮人号角,It_dwarfhorn,It_dwarfhorn,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102512,羊皮卷,It_scrollmarked,It_scrollmarked,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102513,神树根须,It_treeroots,It_treeroots,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102514,彩虹种子,It_rainbowseed,It_rainbowseed,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102515,蜥蜴之血,It_bloodlizard,It_bloodlizard,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102516,精灵眼泪,It_fairytear,It_fairytear,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102517,峡谷之泉,It_canyonspring ,It_canyonspring ,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102518,奥利哈刚,It_olliehargon,It_olliehargon,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102519,灯笼草,It_groundcherry,It_groundcherry,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102520,火舌草,It_fireflow,It_fireflow,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102521,甘露花,It_flowernectar,It_flowernectar,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102522,冰月之花,It_moonflower,It_moonflower,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102523,炎月之花,It_burningflower,It_burningflower,4,0,,,1,,,1,0,,117,112,,,,,,,,,,,,,,,,100,5,,,,,,,用于制作通用材料,通过野外掉落获得,,,,
102524,超红,It_superred,,2,0,1,,1,,,1,,,117,110,,,,[100],,5,,type,1,kind,1,,,,,200,20,,,,,,,在8秒内恢复20000点生命值,通用材料制作、生活商店购买,,,,
102525,超蓝,It_superblue,,2,0,1,,1,,,1,,,117,110,,,,[100],,5,,type,1,kind,1,,,,,200,20,,,,,,,在8秒内恢复400点法力,通用材料制作、生活商店购买,,,,
102526,龙鳞,It_squama,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,400,50,,,,,,,用于制作特殊材料的核心道具,永恒之塔掉落、生活商店购买,,,,
102527,星辰碎片,It_starshards,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,400,50,,,,,,,用于制作特殊材料的核心道具,永恒之塔掉落、生活商店购买,,,,
102528,瑟银碎片,It_silverpieces,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,400,50,,,,,,,用于制作特殊材料的核心道具,永恒之塔掉落、生活商店购买,,,,
102529,龙鳞碎片,It_dragondebris,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,800,400,,,,,,,用于制作特殊装备的核心道具,永恒之塔掉落、生活商店购买,,,,
102530,星辰精华,It_essencestars,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,800,400,,,,,,,用于制作特殊装备的核心道具,永恒之塔掉落、生活商店购买,,,,
102531,瑟银精华,It_silveressence,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,800,400,,,,,,,用于制作特殊装备的核心道具,永恒之塔掉落、生活商店购买,,,,
102532,沙漏碎片,It_debris,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,150,10,,,,,,,用于制作特殊装备的基础道具,永恒之塔掉落、生活商店购买,,,,
102533,低级套装卷轴,It_setscroll_001,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,500,100,,,,,,,用于制作特殊装备的随机属性,永恒之塔掉落、生活商店购买,,,,
102534,中级套装卷轴,It_setscroll_002,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,600,300,,,,,,,用于制作特殊装备的随机属性,永恒之塔掉落、生活商店购买,,,,
102535,高级套装卷轴,It_setscroll_003,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,1000,600,,,,,,,用于制作特殊装备的随机属性,永恒之塔掉落、生活商店购买,,,,
102536,特级套装卷轴,It_setscroll_004,,2,0,1,,1,,,1,,,117,110,,,,,,,,type,1,kind,1,,,,,1500,1000,,,,,,,用于制作特殊装备的随机属性,永恒之塔掉落、生活商店购买,,,,
1000110,1级绿色装备,It_equip_random,,1,2,100,,1,,,1,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,1级绿色装备,,,,,
1000210,20级绿色装备,It_equip_random,,1,2,100,,1,,,20,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,20级绿色装备,,,,,
1000310,30级绿色装备,It_equip_random,,1,2,100,,1,,,30,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,30级绿色装备,,,,,
1000410,40级绿色装备,It_equip_random,,1,2,100,,1,,,40,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,40级绿色装备,,,,,
1000510,45级绿色装备,It_equip_random,,1,2,100,,1,,,45,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,45级绿色装备,,,,,
1000610,50级绿色装备,It_equip_random,,1,2,100,,1,,,50,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,50级绿色装备,,,,,
1000710,55级绿色装备,It_equip_random,,1,2,100,,1,,,55,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,55级绿色装备,,,,,
1000810,60级绿色装备,It_equip_random,,1,2,100,,1,,,60,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,60级绿色装备,,,,,
1000910,65级绿色装备,It_equip_random,,1,2,100,,1,,,65,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,65级绿色装备,,,,,
1001010,70级绿色装备,It_equip_random,,1,2,100,,1,,,70,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,70级绿色装备,,,,,
1001110,75级绿色装备,It_equip_random,,1,2,100,,1,,,75,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,75级绿色装备,,,,,
1001210,80级绿色装备,It_equip_random,,1,2,100,,1,,,80,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,80级绿色装备,,,,,
1000020,随机蓝色装备,It_equip_random,,1,2,100,,2,,,1,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,1级蓝色装备,,,,,
1000120,1级蓝色装备,It_equip_random,,1,2,100,,2,,,1,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,随机蓝色装备,,,,,
1000220,20级蓝色装备,It_equip_random,,1,2,100,,2,,,20,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,20级蓝色装备,,,,,
1000320,30级蓝色装备,It_equip_random,,1,2,100,,2,,,30,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,30级蓝色装备,,,,,
1000420,40级蓝色装备,It_equip_random,,1,2,100,,2,,,40,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,40级蓝色装备,,,,,
1000520,45级蓝色装备,It_equip_random,,1,2,100,,2,,,45,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,45级蓝色装备,,,,,
1000620,50级蓝色装备,It_equip_random,,1,2,100,,2,,,50,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,50级蓝色装备,,,,,
1000720,55级蓝色装备,It_equip_random,,1,2,100,,2,,,55,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,55级蓝色装备,,,,,
1000820,60级蓝色装备,It_equip_random,,1,2,100,,2,,,60,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,60级蓝色装备,,,,,
1000920,65级蓝色装备,It_equip_random,,1,2,100,,2,,,65,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,65级蓝色装备,,,,,
1001020,70级蓝色装备,It_equip_random,,1,2,100,,2,,,70,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,70级蓝色装备,,,,,
1001120,75级蓝色装备,It_equip_random,,1,2,100,,2,,,75,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,75级蓝色装备,,,,,
1001220,80级蓝色装备,It_equip_random,,1,2,100,,2,,,80,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,80级蓝色装备,,,,,
1000130,1级紫色装备,It_equip_random,,1,3,100,,3,,,1,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,1级紫色装备,,,,,
1000230,20级紫色装备,It_equip_random,,1,3,100,,3,,,20,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,20级紫色装备,,,,,
1000330,30级紫色装备,It_equip_random,,1,3,100,,3,,,30,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,30级紫色装备,,,,,
1000430,40级紫色装备,It_equip_random,,1,3,100,,3,,,40,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,40级紫色装备,,,,,
1000530,45级紫色装备,It_equip_random,,1,3,100,,3,,,45,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,45级紫色装备,,,,,
1000630,50级紫色装备,It_equip_random,,1,3,100,,3,,,50,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,50级紫色装备,,,,,
1000730,55级紫色装备,It_equip_random,,1,3,100,,3,,,55,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,55级紫色装备,,,,,
1000830,60级紫色装备,It_equip_random,,1,3,100,,3,,,60,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,60级紫色装备,,,,,
1000930,65级紫色装备,It_equip_random,,1,3,100,,3,,,65,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,65级紫色装备,,,,,
1001030,70级紫色装备,It_equip_random,,1,3,100,,3,,,70,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,70级紫色装备,,,,,
1001130,75级紫色装备,It_equip_random,,1,3,100,,3,,,75,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,75级紫色装备,,,,,
1001230,80级紫色装备,It_equip_random,,1,3,100,,3,,,80,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,80级紫色装备,,,,,
1000140,1级金色装备,It_equip_random,,1,3,100,,4,,,1,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,1级金色装备,,,,,
1000240,20级金色装备,It_equip_random,,1,3,100,,4,,,20,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,20级金色装备,,,,,
1000340,30级金色装备,It_equip_random,,1,3,100,,4,,,30,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,30级金色装备,,,,,
1000440,40级金色装备,It_equip_random,,1,3,100,,4,,,40,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,40级金色装备,,,,,
1000540,45级金色装备,It_equip_random,,1,3,100,,4,,,45,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,45级金色装备,,,,,
1000640,50级金色装备,It_equip_random,,1,3,100,,4,,,50,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,50级金色装备,,,,,
1000740,55级金色装备,It_equip_random,,1,3,100,,4,,,55,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,55级金色装备,,,,,
1000840,60级金色装备,It_equip_random,,1,3,100,,4,,,60,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,60级金色装备,,,,,
1000940,65级金色装备,It_equip_random,,1,3,100,,4,,,65,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,65级金色装备,,,,,
1001040,70级金色装备,It_equip_random,,1,3,100,,4,,,70,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,70级金色装备,,,,,
1001140,75级金色装备,It_equip_random,,1,3,100,,4,,,75,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,75级金色装备,,,,,
1001240,80级金色装备,It_equip_random,,1,3,100,,4,,,80,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,80级金色装备,,,,,
1000150,1级暗金色装备,It_equip_random,,1,3,100,,5,,,1,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,1级暗金色装备,,,,,
1000250,20级暗金色装备,It_equip_random,,1,3,100,,5,,,20,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,20级暗金色装备,,,,,
1000350,30级暗金色装备,It_equip_random,,1,3,100,,5,,,30,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,30级暗金色装备,,,,,
1000450,40级暗金色装备,It_equip_random,,1,3,100,,5,,,40,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,40级暗金色装备,,,,,
1000550,45级暗金色装备,It_equip_random,,1,3,100,,5,,,45,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,45级暗金色装备,,,,,
1000650,50级暗金色装备,It_equip_random,,1,3,100,,5,,,50,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,50级暗金色装备,,,,,
1000750,55级暗金色装备,It_equip_random,,1,3,100,,5,,,55,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,55级暗金色装备,,,,,
1000850,60级暗金色装备,It_equip_random,,1,3,100,,5,,,60,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,60级暗金色装备,,,,,
1000950,65级暗金色装备,It_equip_random,,1,3,100,,5,,,65,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,65级暗金色装备,,,,,
1001050,70级暗金色装备,It_equip_random,,1,3,100,,5,,,70,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,70级暗金色装备,,,,,
1001150,75级暗金色装备,It_equip_random,,1,3,100,,5,,,75,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,75级暗金色装备,,,,,
1001250,80级暗金色装备,It_equip_random,,1,3,100,,5,,,80,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,80级暗金色装备,,,,,
1000460,40级套装,It_equip_random,,1,3,100,,4,,,40,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,40级套装,,,,,
1000560,45级套装,It_equip_random,,1,3,100,,4,,,45,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,45级套装,,,,,
1000660,50级套装,It_equip_random,,1,3,100,,4,,,50,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,50级套装,,,,,
1000860,60级套装,It_equip_random,,1,3,100,,4,,,60,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,60级套装,,,,,
1001060,70级套装,It_equip_random,,1,3,100,,4,,,70,0,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,70级套装,,,,,
1011011,丛林长弓,Eq_10101,,1,1,2,1011011,1,,,1,1,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011012,丛林护面,Eq_10102,,1,1,2,1011012,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011013,丛林肩卫,Eq_10103,,1,1,2,1011013,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011014,丛林外衣,Eq_10104,,1,1,2,1011014,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011015,丛林护腿,Eq_10105,,1,1,2,1011015,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011016,丛林长靴,Eq_10106,,1,1,2,1011016,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011017,丛林项圈,Eq_10107,,1,1,2,1011017,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011018,丛林印戒,Eq_10108,,1,1,2,1011018,1,,,1,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1011021,智慧法杖,Eq_20101,,1,1,2,1011021,1,,,1,2,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011022,智慧之冠,Eq_20102,,1,1,2,1011022,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011023,智慧肩章,Eq_20103,,1,1,2,1011023,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011024,智慧之袍,Eq_20104,,1,1,2,1011024,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011025,智慧褶裙,Eq_20105,,1,1,2,1011025,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011026,智慧护足,Eq_20106,,1,1,2,1011026,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011027,智慧符链,Eq_20107,,1,1,2,1011027,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011028,智慧之戒,Eq_20108,,1,1,2,1011028,1,,,1,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1011031,帝国长剑,Eq_30101,,1,1,2,1011031,1,,,1,3,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011032,帝国头盔,Eq_30102,,1,1,2,1011032,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011033,帝国护肩,Eq_30103,,1,1,2,1011033,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011034,帝国胸甲,Eq_30104,,1,1,2,1011034,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011035,帝国护腿,Eq_30105,,1,1,2,1011035,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011036,帝国重靴,Eq_30106,,1,1,2,1011036,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011037,帝国护符,Eq_30107,,1,1,2,1011037,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1011038,帝国徽戒,Eq_30108,,1,1,2,1011038,1,,,1,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012011,丛林长弓,Eq_10101,,1,1,4,1012011,2,,,1,1,,115,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012012,丛林护面,Eq_10102,,1,1,4,1012012,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012013,丛林肩卫,Eq_10103,,1,1,4,1012013,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012014,丛林外衣,Eq_10104,,1,1,4,1012014,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012015,丛林护腿,Eq_10105,,1,1,4,1012015,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012016,丛林长靴,Eq_10106,,1,1,4,1012016,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012017,丛林项圈,Eq_10107,,1,1,4,1012017,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012018,丛林印戒,Eq_10108,,1,1,4,1012018,2,,,1,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1012021,智慧法杖,Eq_20101,,1,1,4,1012021,2,,,1,2,,115,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012022,智慧之冠,Eq_20102,,1,1,4,1012022,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012023,智慧肩章,Eq_20103,,1,1,4,1012023,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012024,智慧之袍,Eq_20104,,1,1,4,1012024,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012025,智慧褶裙,Eq_20105,,1,1,4,1012025,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012026,智慧护足,Eq_20106,,1,1,4,1012026,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012027,智慧符链,Eq_20107,,1,1,4,1012027,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012028,智慧之戒,Eq_20108,,1,1,4,1012028,2,,,1,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
1012031,帝国长剑,Eq_30101,,1,1,4,1012031,2,,,1,3,,115,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012032,帝国头盔,Eq_30102,,1,1,4,1012032,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012033,帝国护肩,Eq_30103,,1,1,4,1012033,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012034,帝国胸甲,Eq_30104,,1,1,4,1012034,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012035,帝国护腿,Eq_30105,,1,1,4,1012035,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012036,帝国重靴,Eq_30106,,1,1,4,1012036,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012037,帝国护符,Eq_30107,,1,1,4,1012037,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1012038,帝国徽戒,Eq_30108,,1,1,4,1012038,2,,,1,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,帝国战士的标准装备，象征着勇气与信念,,,,,
1013011,丛林长弓,Eq_10101,,1,1,20,1013011,3,,,1,1,,115,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013012,丛林护面,Eq_10102,,1,1,20,1013012,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013013,丛林肩卫,Eq_10103,,1,1,20,1013013,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013014,丛林外衣,Eq_10104,,1,1,20,1013014,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013015,丛林护腿,Eq_10105,,1,1,20,1013015,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013016,丛林长靴,Eq_10106,,1,1,20,1013016,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013017,丛林项圈,Eq_10107,,1,1,20,1013017,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013018,丛林印戒,Eq_10108,,1,1,20,1013018,3,,,1,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,游侠的初级装备，绿色能让你更好的隐藏在丛林中,,,,,
1013021,智慧法杖,Eq_20101,,1,1,20,1013021,3,,,1,2,,115,112,,,,,1,,,,,,,,,,,,,,,,,,,魔法师协会为每个魔法师学徒配置的初级装备,,,,,
